name,image
Thermalright Frozen Warframe ARGB 70.84 CFM Liquid CPU Cooler (Frozen Warframe 360 BLACK ARGB),https://cdna.pcpartpicker.com/static/forever/images/product/94d02a029c5cc15e833556f333836b67.256p.jpg
Noctua NH-L9i 33.84 CFM CPU Cooler (NH-L9i),https://cdna.pcpartpicker.com/static/forever/images/product/9b24fe106eb3486a02a70f67030cb012.256p.jpg
Noctua NH-U12S redux 70.75 CFM CPU Cooler (NH-U12S redux),https://cdna.pcpartpicker.com/static/forever/images/product/b8721c74d96c94c4b3dfb8c97a7aaae1.256p.jpg
Thermalright Peerless Assassin 120 SE V3 70.84 CFM CPU Cooler (PA120SE V3),https://m.media-amazon.com/images/I/41FtwyZWlSL.jpg
Noctua NH-D15 G2 LBC 91.58 CFM CPU Cooler (NH-D15 G2 LBC),https://cdna.pcpartpicker.com/static/forever/images/product/4fb7951d92c873fa55c5198c65ad03b6.256p.jpg
ARCTIC Liquid Freezer III 240 A-RGB 48.82 CFM Liquid CPU Cooler (ACFRE00150A),https://cdna.pcpartpicker.com/static/forever/images/product/790e8c1c5d6ac9554dbae1b88ab9d30e.256p.jpg
Deepcool GAMMAXX AG400 ARGB 75.89 CFM CPU Cooler (R-AG400-BKANMC-G-2),https://cdna.pcpartpicker.com/static/forever/images/product/9464a59a8e91c8203397a01ab96d0ec7.256p.jpg
Thermalright Phantom Spirit 120 66.17 CFM CPU Cooler (PS120),https://cdna.pcpartpicker.com/static/forever/images/product/904cfe2602943f2e7267ea8bcf5c5583.256p.jpg
Thermalright Frozen Notte ARGB 72.37 CFM Liquid CPU Cooler (Frozen Notte 240 BLACK ARGB),https://cdna.pcpartpicker.com/static/forever/images/product/9fb45288b3734e8e9a2e0fec9147e5ee.256p.jpg
NZXT Kraken Elite RGB (2025) 98.61 CFM Liquid CPU Cooler (RL-KR42E-W2),https://cdna.pcpartpicker.com/static/forever/images/product/7d2db1372e1e37dd8321a562be7439d7.256p.jpg
Deepcool AK620 68.99 CFM CPU Cooler (R-AK620-BKNNMT-G),https://cdna.pcpartpicker.com/static/forever/images/product/05c27ddf4caf6b0d585bc03e41b8e7ee.256p.jpg
Razer Hanbo Chroma Liquid CPU Cooler (RC21-01770100-R3M1),https://cdna.pcpartpicker.com/static/forever/images/product/551197ef146855b3fdc9403642420917.256p.jpg
ID-COOLING FX360 INF 58 CFM Liquid CPU Cooler (FX360 INF),https://cdna.pcpartpicker.com/static/forever/images/product/c6a341d6a43c2de90e116f0d52433143.256p.jpg
Thermalright Aqua Elite ARGB V6 70.84 CFM Liquid CPU Cooler (Aqua Elite 360 ARGB BLACK V6),https://m.media-amazon.com/images/I/313zsCasiuL.jpg
ID-COOLING FX360 PRO 82.5 CFM Liquid CPU Cooler (FX360 PRO),
